asset,date,time,open,max,min,close,volume_usd,quantity
ICFFUT,2024-09-20,12:18:00,"250,56","250,56","250,52","250,52","50.107,61",2
ICFFUT,2024-09-20,11:31:00,"250,68","250,68","250,68","250,68","25.068,18",1
ICFFUT,2024-09-20,09:37:00,"252,28","252,53","252,28","252,53","277.745,53",11
ICFFUT,2024-09-20,09:38:00,"252,53","252,57","252,53","252,57","126.277,09",5
ICFFUT,2024-09-20,09:40:00,"252,53","252,53","252,12","252,49","858.009,13",34
ICFFUT,2024-09-20,09:41:00,"252,24","252,24","252,20","252,24","126.112,84",5
ICFFUT,2024-09-20,09:42:00,"252,24","252,24","252,24","252,24","75.672,63",3
ICFFUT,2024-09-20,09:47:00,"252,78","252,78","252,78","252,78","25.277,59",1
ICFFUT,2024-09-20,09:51:00,"252,78","252,78","252,69","252,69","50.546,97",2
ICFFUT,2024-09-20,09:52:00,"252,94","252,94","252,94","252,94","25.294,02",1
ICFFUT,2024-09-20,09:54:00,"252,94","252,94","252,94","252,94","25.294,02",1
ICFFUT,2024-09-20,09:59:00,"253,60","253,64","253,60","253,64","50.723,53",2
ICFFUT,2024-09-20,10:00:00,"253,52","253,64","253,52","253,64","76.079,14",3
ICFFUT,2024-09-20,10:01:00,"253,64","253,64","253,64","253,64","25.363,82",1
ICFFUT,2024-09-20,10:02:00,"253,68","253,68","253,68","253,68","25.367,93",1
ICFFUT,2024-09-20,10:03:00,"253,72","254,25","253,72","254,09","152.416,97",6
ICFFUT,2024-09-20,10:11:00,"253,35","253,35","253,35","253,35","25.335,08",1
ICFFUT,2024-09-20,09:34:00,"252,94","252,94","252,61","252,61","252.858,03",10
ICFFUT,2024-09-20,10:12:00,"253,31","253,31","253,31","253,31","25.330,97",1
ICFFUT,2024-09-20,09:28:00,"253,02","253,02","253,02","253,02","25.302,23",1
ICFFUT,2024-09-20,09:18:00,"253,02","253,02","252,94","252,94","177.066,32",7
ICFFUT,2024-09-20,11:36:00,"251,09","251,13","251,09","251,13","50.222,58",2
ICFFUT,2024-09-20,09:00:00,"254,54","254,54","253,35","253,43","202.820,22",8
ICFFUT,2024-09-20,09:01:00,"253,43","253,43","252,78","252,78","278.381,99",11
ICFFUT,2024-09-20,09:02:00,"252,78","252,94","252,53","252,78","328.571,72",13
ICFFUT,2024-09-20,09:04:00,"252,78","252,78","252,53","252,53","277.926,20",11
ICFFUT,2024-09-20,09:06:00,"252,57","252,57","252,53","252,53","126.268,87",5
ICFFUT,2024-09-20,09:07:00,"252,57","252,57","252,53","252,53","126.268,87",5
ICFFUT,2024-09-20,09:08:00,"252,57","252,57","252,57","252,57","25.257,06",1
ICFFUT,2024-09-20,09:09:00,"252,53","252,94","252,53","252,94","75.840,98",3
ICFFUT,2024-09-20,09:10:00,"252,94","252,94","252,94","252,94","25.294,02",1
ICFFUT,2024-09-20,09:12:00,"253,06","253,06","253,06","253,06","25.306,33",1
ICFFUT,2024-09-20,09:14:00,"253,43","253,43","253,43","253,43","25.343,29",1
ICFFUT,2024-09-20,09:15:00,"253,52","253,52","253,52","253,52","25.351,50",1
ICFFUT,2024-09-20,09:16:00,"253,35","253,35","253,35","253,35","25.335,08",1
ICFFUT,2024-09-20,09:17:00,"253,35","253,35","253,06","253,06","126.564,52",5
ICFFUT,2024-09-20,09:25:00,"253,52","253,52","253,52","253,52","25.351,50",1
ICFFUT,2024-09-20,10:13:00,"253,15","253,15","253,10","253,10","126.564,52",5
ICFFUT,2024-09-20,09:36:00,"252,61","252,61","252,24","252,24","100.950,22",4
ICFFUT,2024-09-20,10:15:00,"253,27","253,27","253,27","253,27","177.288,05",7
ICFFUT,2024-09-20,11:00:00,"251,42","251,42","251,30","251,30","427.234,80",17
ICFFUT,2024-09-20,11:01:00,"251,34","251,34","251,30","251,30","251.310,00",10
ICFFUT,2024-09-20,11:02:00,"251,17","251,30","251,13","251,30","150.733,44",6
ICFFUT,2024-09-20,11:05:00,"251,71","251,71","251,71","251,71","25.170,83",1
ICFFUT,2024-09-20,11:08:00,"251,71","251,91","251,71","251,91","75.541,23",3
ICFFUT,2024-09-20,11:12:00,"251,50","251,50","251,38","251,38","50.288,28",2
ICFFUT,2024-09-20,11:13:00,"251,34","251,34","250,76","250,76","552.202,02",22
ICFFUT,2024-09-20,10:59:00,"251,71","251,75","251,71","251,71","100.687,43",4
ICFFUT,2024-09-20,11:15:00,"250,89","250,89","250,89","250,89","25.088,71",1
ICFFUT,2024-09-20,11:18:00,"250,89","250,89","250,76","250,76","175.551,14",7
ICFFUT,2024-09-20,11:19:00,"250,72","250,72","250,64","250,64","125.344,98",5
ICFFUT,2024-09-20,11:20:00,"250,68","250,68","250,68","250,68","25.068,18",1
ICFFUT,2024-09-20,11:22:00,"250,72","250,72","250,60","250,60","250.632,48",10
ICFFUT,2024-09-20,11:26:00,"250,89","250,89","250,89","250,89","25.088,71",1
ICFFUT,2024-09-20,10:14:00,"253,27","253,35","253,27","253,35","75.997,02",3
ICFFUT,2024-09-20,11:30:00,"250,89","250,89","250,89","250,89","2.885.201,26",115
ICFFUT,2024-09-20,11:17:00,"250,97","250,97","250,97","250,97","25.096,92",1
ICFFUT,2024-09-20,10:57:00,"252,12","252,12","251,71","251,71","428.253,14",17
ICFFUT,2024-09-20,11:10:00,"251,71","251,71","251,71","251,71","25.170,83",1
ICFFUT,2024-09-20,10:19:00,"253,27","253,27","253,27","253,27","75.980,59",3
ICFFUT,2024-09-20,10:16:00,"253,10","253,10","253,10","253,10","177.173,08",7
ICFFUT,2024-09-20,10:56:00,"252,12","252,12","252,12","252,12","75.635,68",3
ICFFUT,2024-09-20,10:22:00,"253,31","253,31","253,31","253,31","25.330,97",1
ICFFUT,2024-09-20,10:23:00,"253,31","253,31","253,31","253,31","50.661,94",2
ICFFUT,2024-09-20,10:24:00,"253,27","253,27","253,27","253,27","126.634,32",5
ICFFUT,2024-09-20,10:33:00,"253,27","253,27","253,27","253,27","50.653,73",2
ICFFUT,2024-09-20,10:36:00,"253,02","253,35","253,02","253,35","50.637,30",2
ICFFUT,2024-09-20,10:40:00,"253,10","253,10","253,10","253,10","25.310,44",1
ICFFUT,2024-09-20,10:35:00,"253,19","253,19","252,94","252,94","75.906,68",3
ICFFUT,2024-09-20,10:45:00,"253,06","253,06","253,06","253,06","50.612,67",2
ICFFUT,2024-09-20,10:47:00,"253,02","253,02","253,02","253,02","25.302,23",1
ICFFUT,2024-09-20,10:48:00,"252,94","252,94","252,78","252,78","50.571,61",2
ICFFUT,2024-09-20,10:52:00,"252,69","252,69","252,20","252,20","277.774,28",11
ICFFUT,2024-09-20,10:53:00,"252,16","252,16","252,00","252,00","554.628,77",22
ICFFUT,2024-09-20,10:54:00,"252,37","252,37","252,37","252,37","25.236,53",1
ICFFUT,2024-09-20,10:41:00,"253,10","253,10","253,10","253,10","25.310,44",1
ICFFUT,2024-09-23,12:35:00,"257,54","257,70","257,54","257,70","360.739,47",14
ICFFUT,2024-09-23,12:26:00,"257,05","257,05","257,05","257,05","25.704,63",1
ICFFUT,2024-09-23,12:27:00,"257,05","257,21","257,05","257,21","77.146,75",3
ICFFUT,2024-09-23,12:30:00,"256,96","256,96","256,96","256,96","25.696,42",1
ICFFUT,2024-09-23,12:31:00,"257,05","257,05","257,05","257,05","77.113,90",3
ICFFUT,2024-09-23,12:34:00,"257,05","257,54","257,05","257,54","283.153,36",11
ICFFUT,2024-09-23,12:41:00,"257,46","257,46","257,29","257,29","154.457,74",6
ICFFUT,2024-09-23,13:08:00,"257,17","257,17","257,17","257,17","25.716,95",1
ICFFUT,2024-09-23,12:50:00,"257,46","257,46","257,29","257,29","231.678,40",9
ICFFUT,2024-09-23,12:52:00,"257,29","257,29","257,29","257,29","463.126,85",18
ICFFUT,2024-09-23,12:55:00,"257,05","257,05","257,05","257,05","77.113,90",3
ICFFUT,2024-09-23,12:56:00,"256,84","256,84","256,84","256,84","25.684,10",1
ICFFUT,2024-09-23,12:57:00,"256,96","256,96","256,96","256,96","25.696,42",1
ICFFUT,2024-09-23,13:00:00,"256,88","256,88","256,88","256,88","25.688,21",1
ICFFUT,2024-09-23,12:25:00,"256,96","256,96","256,96","256,96","102.785,68",4
ICFFUT,2024-09-23,12:47:00,"257,46","257,46","257,46","257,46","51.491,39",2
ICFFUT,2024-09-23,12:23:00,"256,92","256,92","256,92","256,92","51.384,63",2
ICFFUT,2024-09-23,11:36:00,"255,77","256,06","255,77","256,06","76.789,51",3
ICFFUT,2024-09-23,12:17:00,"256,88","257,05","256,68","256,68","359.745,77",14
ICFFUT,2024-09-23,13:09:00,"257,05","257,05","257,05","257,05","25.704,63",1
ICFFUT,2024-09-23,11:39:00,"255,57","255,65","255,57","255,65","102.243,67",4
ICFFUT,2024-09-23,11:44:00,"256,14","256,14","256,14","256,14","25.614,30",1
ICFFUT,2024-09-23,11:53:00,"255,57","255,57","255,57","255,57","51.113,62",2
ICFFUT,2024-09-23,11:54:00,"255,57","255,57","255,57","255,57","25.556,81",1
ICFFUT,2024-09-23,11:56:00,"255,08","255,08","255,08","255,08","25.507,54",1
ICFFUT,2024-09-23,11:57:00,"254,95","254,95","254,83","254,83","50.978,12",2
ICFFUT,2024-09-23,12:20:00,"256,84","256,92","256,84","256,92","256.914,93",10
ICFFUT,2024-09-23,11:58:00,"254,83","254,83","254,66","254,79","127.385,75",5
ICFFUT,2024-09-23,12:01:00,"254,83","254,87","254,83","254,87","50.969,90",2
ICFFUT,2024-09-23,12:04:00,"254,62","254,62","254,58","254,58","127.299,52",5
ICFFUT,2024-09-23,12:05:00,"254,91","254,91","254,91","254,91","178.437,78",7
ICFFUT,2024-09-23,12:06:00,"255,16","255,20","255,16","255,20","51.035,60",2
ICFFUT,2024-09-23,12:10:00,"255,36","255,94","255,36","255,94","76.670,43",3
ICFFUT,2024-09-23,12:15:00,"256,14","256,31","256,14","256,31","358.719,23",14
ICFFUT,2024-09-23,12:16:00,"256,43","256,96","256,43","256,96","590.307,29",23
ICFFUT,2024-09-23,11:59:00,"254,79","254,79","254,79","254,79","50.957,59",2
ICFFUT,2024-09-23,13:11:00,"257,29","257,29","257,29","257,29","25.729,27",1
ICFFUT,2024-09-23,14:59:00,"257,13","257,13","257,13","257,13","25.712,84",1
ICFFUT,2024-09-23,13:22:00,"257,54","257,54","257,54","257,54","25.753,91",1
ICFFUT,2024-09-23,14:15:00,"257,05","257,29","257,05","257,29","205.661,70",8
ICFFUT,2024-09-23,14:16:00,"257,37","257,37","257,05","257,05","102.884,23",4
ICFFUT,2024-09-23,14:17:00,"257,46","257,46","257,46","257,46","25.745,69",1
ICFFUT,2024-09-23,14:21:00,"257,54","257,54","257,54","257,54","51.507,81",2
ICFFUT,2024-09-23,14:27:00,"257,50","257,50","257,50","257,50","77.249,40",3
ICFFUT,2024-09-23,14:29:00,"257,37","257,50","257,37","257,50","231.690,72",9
ICFFUT,2024-09-23,14:31:00,"257,46","257,46","257,46","257,46","77.237,08",3
ICFFUT,2024-09-23,14:13:00,"257,37","257,37","257,37","257,37","25.737,48",1
ICFFUT,2024-09-23,14:32:00,"257,25","257,25","257,17","257,17","128.592,97",5
ICFFUT,2024-09-23,14:35:00,"257,66","257,74","257,66","257,74","51.540,66",2
ICFFUT,2024-09-23,14:50:00,"257,54","257,54","257,54","257,54","25.753,91",1
ICFFUT,2024-09-23,14:52:00,"257,21","257,21","257,21","257,21","77.163,17",3
ICFFUT,2024-09-23,14:53:00,"257,17","257,21","257,17","257,21","102.876,02",4
ICFFUT,2024-09-23,14:56:00,"257,37","257,42","257,37","257,42","51.479,07",2
ICFFUT,2024-09-23,14:57:00,"257,42","257,42","257,42","257,42","25.741,59",1
ICFFUT,2024-09-23,16:36:00,"257,29","258,20","257,05","257,74","154.560,39",6
ICFFUT,2024-09-23,14:33:00,"257,17","257,17","257,13","257,13","51.429,80",2
ICFFUT,2024-09-23,13:21:00,"257,62","257,70","257,62","257,66","154.605,56",6
ICFFUT,2024-09-23,14:09:00,"257,54","257,54","257,54","257,54","25.753,91",1
ICFFUT,2024-09-23,14:04:00,"257,54","257,54","257,37","257,37","51.491,39",2
ICFFUT,2024-09-23,13:23:00,"257,74","257,87","257,74","257,87","902.483,07",35
ICFFUT,2024-09-23,13:24:00,"257,87","258,03","257,87","258,03","51.589,94",2
ICFFUT,2024-09-23,13:25:00,"258,03","258,03","258,03","258,03","25.803,18",1
ICFFUT,2024-09-23,11:34:00,"256,10","256,23","256,10","256,23","204.930,80",8
ICFFUT,2024-09-23,13:26:00,"258,03","258,03","258,03","258,03","103.212,72",4
ICFFUT,2024-09-23,13:33:00,"257,87","258,20","257,87","258,20","129.056,96",5
ICFFUT,2024-09-23,13:34:00,"258,32","258,32","258,32","258,32","77.495,77",3
ICFFUT,2024-09-23,14:06:00,"257,54","257,54","257,54","257,54","25.753,91",1
ICFFUT,2024-09-23,13:35:00,"258,40","258,40","258,40","258,40","25.840,14",1
ICFFUT,2024-09-23,13:43:00,"258,11","258,48","257,99","257,99","258.072,87",10
ICFFUT,2024-09-23,13:46:00,"258,15","258,15","258,15","258,15","25.815,50",1
ICFFUT,2024-09-23,13:53:00,"258,11","258,11","258,11","258,11","25.811,39",1
ICFFUT,2024-09-23,13:54:00,"258,11","258,11","257,95","257,95","232.236,84",9
ICFFUT,2024-09-23,13:55:00,"257,87","257,87","257,70","257,70","51.557,09",2
ICFFUT,2024-09-23,13:56:00,"257,70","257,70","257,70","257,70","25.770,33",1
ICFFUT,2024-09-23,14:00:00,"257,70","257,83","257,62","257,62","206.150,33",8
ICFFUT,2024-09-23,13:36:00,"258,44","258,44","258,40","258,40","206.749,83",8
ICFFUT,2024-09-23,11:28:00,"255,77","255,77","255,77","255,77","25.577,34",1
ICFFUT,2024-09-23,09:54:00,"253,43","253,68","253,43","253,64","278.924,00",11
ICFFUT,2024-09-23,11:24:00,"255,81","255,81","255,81","255,81","153.488,68",6
ICFFUT,2024-09-23,09:25:00,"255,28","255,40","255,28","255,40","153.229,99",6
ICFFUT,2024-09-23,09:26:00,"255,28","255,28","255,28","255,28","25.528,07",1
ICFFUT,2024-09-23,09:30:00,"254,99","254,99","254,99","254,99","76.497,97",3
ICFFUT,2024-09-23,09:32:00,"254,58","254,58","254,58","254,58","25.458,26",1
ICFFUT,2024-09-23,09:33:00,"254,58","254,58","254,58","254,58","25.458,26",1
ICFFUT,2024-09-23,09:35:00,"254,58","254,83","254,58","254,83","76.424,06",3
ICFFUT,2024-09-23,09:36:00,"254,83","254,83","254,83","254,83","50.965,80",2
ICFFUT,2024-09-23,09:24:00,"255,16","255,20","255,16","255,20","51.035,60",2
ICFFUT,2024-09-23,09:43:00,"254,75","254,79","254,75","254,79","50.953,48",2
ICFFUT,2024-09-23,09:46:00,"254,99","254,99","254,99","254,99","25.499,32",1
ICFFUT,2024-09-23,09:49:00,"254,87","254,87","254,83","254,83","50.969,90",2
ICFFUT,2024-09-23,09:51:00,"254,58","254,58","253,84","253,84","127.102,43",5
ICFFUT,2024-09-23,09:53:00,"253,80","253,80","253,52","253,52","304.493,13",12
ICFFUT,2024-09-23,09:55:00,"253,64","253,64","253,64","253,64","152.182,92",6
ICFFUT,2024-09-23,09:56:00,"253,56","254,09","253,43","253,76","304.431,54",12
ICFFUT,2024-09-23,09:58:00,"253,39","253,43","253,27","253,27","101.348,52",4
ICFFUT,2024-09-23,09:44:00,"254,99","255,08","254,99","255,08","229.559,61",9
ICFFUT,2024-09-23,09:59:00,"253,27","253,52","253,27","253,43","202.725,78",8
ICFFUT,2024-09-23,09:22:00,"254,75","254,75","254,75","254,75","50.949,37",2
ICFFUT,2024-09-23,09:18:00,"255,32","255,77","255,32","255,40","229.933,27",9
ICFFUT,2024-09-23,11:27:00,"255,81","255,81","255,81","255,81","153.488,68",6
ICFFUT,2024-09-23,09:00:00,"254,83","254,83","254,83","254,83","178.380,29",7
ICFFUT,2024-09-23,09:02:00,"253,84","254,17","253,84","254,17","127.053,15",5
ICFFUT,2024-09-23,09:03:00,"254,58","255,03","254,58","255,03","152.954,88",6
ICFFUT,2024-09-23,09:04:00,"254,83","254,99","254,58","254,58","305.757,83",12
ICFFUT,2024-09-23,09:06:00,"254,58","254,58","254,34","254,34","101.783,77",4
ICFFUT,2024-09-23,09:07:00,"254,34","254,34","254,01","254,01","127.102,43",5
ICFFUT,2024-09-23,09:20:00,"255,20","255,20","254,99","254,99","51.019,18",2
ICFFUT,2024-09-23,09:08:00,"254,34","254,79","254,34","254,79","458.314,42",18
ICFFUT,2024-09-23,09:10:00,"254,87","254,87","254,58","254,58","76.403,53",3
ICFFUT,2024-09-23,09:11:00,"254,58","254,58","254,58","254,58","203.666,10",8
ICFFUT,2024-09-23,09:12:00,"254,91","254,99","254,71","254,83","203.908,36",8
ICFFUT,2024-09-23,09:13:00,"255,08","255,08","255,08","255,08","76.522,61",3
ICFFUT,2024-09-23,09:14:00,"255,32","255,40","255,32","255,40","102.153,33",4
ICFFUT,2024-09-23,09:15:00,"255,32","255,40","255,16","255,16","76.588,31",3
ICFFUT,2024-09-23,09:17:00,"255,36","255,36","255,36","255,36","25.536,28",1
ICFFUT,2024-09-23,09:09:00,"254,62","254,91","254,09","254,91","229.140,78",9
ICFFUT,2024-09-23,10:00:00,"253,76","254,50","253,76","254,50","152.453,93",6
ICFFUT,2024-09-23,09:01:00,"254,17","255,12","253,76","253,76","381.381,19",15
ICFFUT,2024-09-23,10:13:00,"254,66","254,66","254,58","254,58","50.924,74",2
ICFFUT,2024-09-23,10:50:00,"256,23","256,23","256,23","256,23","230.602,58",9
ICFFUT,2024-09-23,10:51:00,"255,86","255,86","255,86","255,86","25.585,55",1
ICFFUT,2024-09-23,10:53:00,"255,73","255,73","255,57","255,57","102.260,09",4
ICFFUT,2024-09-23,10:55:00,"255,81","255,81","255,81","255,81","25.581,45",1
ICFFUT,2024-09-23,10:58:00,"255,40","255,40","255,40","255,40","25.540,39",1
ICFFUT,2024-09-23,11:02:00,"255,40","255,40","255,40","255,40","25.540,39",1
ICFFUT,2024-09-23,11:05:00,"255,81","255,81","255,81","255,81","25.581,45",1
ICFFUT,2024-09-23,10:49:00,"256,10","256,14","256,10","256,14","51.224,49",2
ICFFUT,2024-09-23,11:08:00,"256,02","256,02","256,02","256,02","25.601,98",1
ICFFUT,2024-09-23,11:10:00,"256,02","256,02","255,81","255,81","127.927,77",5
ICFFUT,2024-09-23,11:14:00,"256,10","256,14","256,10","256,14","51.224,49",2
ICFFUT,2024-09-23,11:18:00,"256,10","256,10","256,10","256,10","25.610,19",1
ICFFUT,2024-09-23,11:19:00,"255,94","255,94","255,94","255,94","25.593,77",1
ICFFUT,2024-09-23,11:21:00,"256,14","256,14","256,14","256,14","25.614,30",1
ICFFUT,2024-09-23,10:12:00,"254,58","254,58","254,58","254,58","101.833,05",4
ICFFUT,2024-09-23,11:23:00,"256,14","256,39","255,81","255,81","563.658,24",22
ICFFUT,2024-09-23,11:09:00,"255,57","255,69","255,57","255,69","51.125,94",2
ICFFUT,2024-09-23,10:48:00,"255,98","255,98","255,98","255,98","25.597,87",1
ICFFUT,2024-09-23,11:22:00,"255,94","256,14","255,90","256,14","153.615,97",6
ICFFUT,2024-09-23,10:42:00,"255,86","255,86","255,69","255,81","102.317,58",4
ICFFUT,2024-09-23,10:14:00,"254,58","254,58","254,58","254,58","101.833,05",4
ICFFUT,2024-09-23,10:15:00,"254,66","255,24","254,66","255,24","127.447,34",5
ICFFUT,2024-09-23,10:16:00,"255,12","255,12","255,12","255,12","51.023,28",2
ICFFUT,2024-09-23,10:17:00,"255,16","255,28","255,16","255,28","229.699,22",9
ICFFUT,2024-09-23,10:18:00,"255,40","255,65","255,40","255,44","332.082,50",13
ICFFUT,2024-09-23,10:45:00,"255,81","256,23","255,81","256,23","640.234,23",25
ICFFUT,2024-09-23,10:20:00,"255,57","255,61","255,49","255,53","102.219,03",4
ICFFUT,2024-09-23,10:22:00,"255,24","255,24","255,16","255,16","51.039,71",2
ICFFUT,2024-09-23,10:19:00,"255,36","255,36","255,36","255,36","102.145,12",4
ICFFUT,2024-09-23,10:27:00,"254,79","255,57","254,58","255,57","152.971,31",6
ICFFUT,2024-09-23,10:30:00,"255,24","255,24","255,24","255,24","76.571,88",3
ICFFUT,2024-09-23,10:31:00,"255,24","255,24","255,24","255,24","76.571,88",3
ICFFUT,2024-09-23,10:33:00,"255,08","255,08","254,99","254,99","127.504,83",5
ICFFUT,2024-09-23,10:35:00,"255,69","255,69","255,69","255,69","25.569,13",1
ICFFUT,2024-09-23,10:38:00,"255,69","255,77","255,69","255,77","76.719,70",3
ICFFUT,2024-09-23,10:41:00,"255,40","255,94","255,40","255,90","230.134,48",9
ICFFUT,2024-09-23,10:24:00,"255,03","255,03","254,99","254,99","153.004,15",6
ICFFUT,2024-09-24,11:49:00,"259,92","259,92","259,92","259,92","25.992,06",1
ICFFUT,2024-09-24,11:54:00,"260,33","260,33","260,33","260,33","78.099,38",3
ICFFUT,2024-09-24,11:56:00,"260,74","260,74","260,74","260,74","26.074,19",1
ICFFUT,2024-09-24,11:59:00,"260,66","260,70","260,50","260,50","78.185,61",3
ICFFUT,2024-09-24,12:00:00,"260,74","260,87","260,74","260,87","52.160,69",2
ICFFUT,2024-09-24,12:01:00,"260,99","261,15","260,99","261,15","78.312,90",3
ICFFUT,2024-09-24,12:32:00,"261,56","261,73","261,56","261,73","156.995,35",6
ICFFUT,2024-09-24,12:04:00,"261,44","261,44","261,44","261,44","52.287,99",2
ICFFUT,2024-09-24,12:16:00,"261,44","261,44","261,44","261,44","26.143,99",1
ICFFUT,2024-09-24,12:18:00,"261,44","261,44","261,44","261,44","52.287,99",2
ICFFUT,2024-09-24,12:21:00,"261,40","261,40","261,40","261,40","26.139,89",1
ICFFUT,2024-09-24,12:24:00,"261,40","261,40","261,40","261,40","26.139,89",1
ICFFUT,2024-09-24,12:31:00,"261,32","261,32","261,32","261,32","26.131,67",1
ICFFUT,2024-09-24,12:33:00,"261,89","261,89","261,89","261,89","78.567,48",3
ICFFUT,2024-09-24,12:02:00,"261,15","261,23","261,15","261,23","182.856,02",7
ICFFUT,2024-09-24,11:43:00,"259,76","260,41","259,59","260,41","129.980,85",5
ICFFUT,2024-09-24,11:15:00,"261,23","261,28","261,23","261,28","78.374,49",3
ICFFUT,2024-09-24,11:38:00,"260,87","260,87","260,87","260,87","26.086,51",1
ICFFUT,2024-09-24,10:50:00,"260,33","260,33","260,00","260,25","650.499,66",25
ICFFUT,2024-09-24,12:34:00,"261,97","261,97","261,97","261,97","52.394,75",2
ICFFUT,2024-09-24,10:53:00,"260,33","260,33","260,33","260,33","130.165,63",5
ICFFUT,2024-09-24,10:54:00,"260,54","260,54","260,54","260,54","26.053,66",1
ICFFUT,2024-09-24,10:56:00,"260,54","260,54","260,54","260,54","130.268,28",5
ICFFUT,2024-09-24,11:02:00,"261,07","261,23","261,07","261,23","261.193,56",10
ICFFUT,2024-09-24,11:05:00,"260,99","261,03","260,99","261,03","182.712,30",7
ICFFUT,2024-09-24,11:41:00,"260,08","260,08","260,00","260,00","286.044,10",11
ICFFUT,2024-09-24,11:06:00,"261,23","261,40","261,23","261,40","156.822,89",6
ICFFUT,2024-09-24,11:11:00,"261,65","261,65","261,65","261,65","26.164,52",1
ICFFUT,2024-09-24,11:14:00,"261,15","261,15","261,15","261,15","26.115,25",1
ICFFUT,2024-09-24,11:18:00,"261,36","261,36","261,36","261,36","52.271,56",2
ICFFUT,2024-09-24,11:19:00,"261,40","261,40","261,40","261,40","104.559,55",4
ICFFUT,2024-09-24,11:20:00,"261,40","261,60","261,40","261,60","52.300,30",2
ICFFUT,2024-09-24,11:22:00,"260,87","260,87","260,87","260,87","26.086,51",1
ICFFUT,2024-09-24,11:34:00,"260,50","260,50","260,50","260,50","52.099,10",2
ICFFUT,2024-09-24,11:08:00,"261,15","261,15","261,15","261,15","26.115,25",1
ICFFUT,2024-09-24,12:37:00,"261,89","261,89","261,85","261,85","157.114,43",6
ICFFUT,2024-09-24,13:57:00,"259,22","259,22","259,18","259,18","51.840,41",2
ICFFUT,2024-09-24,12:42:00,"261,28","261,40","261,28","261,40","104.547,23",4
ICFFUT,2024-09-24,14:14:00,"259,30","259,30","259,30","259,30","25.930,47",1
