asset,date,open,max,min,close,volume_usd,quantity
SJCFUT,2025-10-30 09:03:00,"25,97","25,97","25,97","25,97","11.686,76",1
SJCFUT,2025-10-30 09:02:00,"25,93","25,93","25,93","25,93","11.667,56",1
SJCFUT,2025-10-30 09:00:00,"25,90","25,90","25,90","25,90","233.063,27",20
SJCFUT,2025-10-29 15:15:00,"25,70","25,70","25,70","25,70","23.133,54",2
SJCFUT,2025-10-29 15:14:00,"25,73","25,73","25,73","25,73","23.152,98",2
SJCFUT,2025-10-29 15:12:00,"25,68","25,68","25,68","25,68","115.570,53",10
SJCFUT,2025-10-29 15:10:00,"25,65","25,65","25,65","25,65","11.542,47",1
SJCFUT,2025-10-29 15:03:00,"25,66","25,66","25,66","25,66","11.547,33",1
SJCFUT,2025-10-29 14:54:00,"25,71","25,71","25,71","25,71","11.571,63",1
SJCFUT,2025-10-29 14:43:00,"25,79","25,79","25,79","25,79","11.605,65",1
SJCFUT,2025-10-29 14:41:00,"25,78","25,79","25,78","25,79","232.040,15",20
SJCFUT,2025-10-29 14:40:00,"25,79","25,79","25,79","25,79","232.113,05",20
SJCFUT,2025-10-29 14:36:00,"25,77","25,79","25,77","25,79","174.036,19",15
SJCFUT,2025-10-29 14:34:00,"25,78","25,78","25,78","25,78","58.003,96",5
SJCFUT,2025-10-29 14:25:00,"25,81","25,81","25,81","25,81","11.615,37",1
SJCFUT,2025-10-29 13:17:00,"25,68","25,68","25,68","25,68","11.557,05",1
SJCFUT,2025-10-29 13:01:00,"25,68","25,69","25,68","25,69","92.480,72",8
SJCFUT,2025-10-29 12:47:00,"25,69","25,69","25,69","25,69","11.561,91",1
SJCFUT,2025-10-29 12:43:00,"25,65","25,65","25,65","25,65","57.712,36",5
SJCFUT,2025-10-29 12:33:00,"25,67","25,67","25,67","25,67","11.552,19",1
SJCFUT,2025-10-29 11:41:00,"25,63","25,63","25,63","25,63","11.532,75",1
SJCFUT,2025-10-29 11:33:00,"25,63","25,63","25,63","25,63","11.532,75",1
SJCFUT,2025-10-29 11:32:00,"25,68","25,68","25,68","25,68","23.114,11",2
SJCFUT,2025-10-29 11:23:00,"25,64","25,66","25,64","25,66","23.084,95",2
SJCFUT,2025-10-29 10:57:00,"25,59","25,59","25,59","25,59","23.026,63",2
SJCFUT,2025-10-29 10:55:00,"25,55","25,55","25,55","25,55","183.979,72",16
SJCFUT,2025-10-29 10:50:00,"25,53","25,53","25,53","25,53","287.225,32",25
SJCFUT,2025-10-29 10:48:00,"25,52","25,52","25,52","25,52","287.103,82",25
SJCFUT,2025-10-29 10:40:00,"25,55","25,55","25,55","25,55","11.498,73",1
SJCFUT,2025-10-29 10:37:00,"25,60","25,60","25,60","25,60","34.554,52",3
SJCFUT,2025-10-29 10:32:00,"25,55","25,59","25,55","25,59","126.515,22",11
SJCFUT,2025-10-29 10:31:00,"25,52","25,52","25,52","25,52","11.484,15",1
SJCFUT,2025-10-29 10:30:00,"25,49","25,49","25,49","25,49","11.469,57",1
SJCFUT,2025-10-29 09:56:00,"25,44","25,44","25,44","25,44","11.450,13",1
SJCFUT,2025-10-29 09:37:00,"25,48","25,48","25,48","25,48","68.788,28",6
SJCFUT,2025-10-29 09:33:00,"25,44","25,44","25,44","25,44","11.450,13",1
SJCFUT,2025-10-29 09:32:00,"25,44","25,44","25,44","25,44","22.900,27",2
SJCFUT,2025-10-29 09:30:00,"25,46","25,46","25,46","25,46","11.454,99",1
SJCFUT,2025-10-29 09:21:00,"25,49","25,49","25,49","25,49","11.469,57",1
SJCFUT,2025-10-29 09:20:00,"25,50","25,50","25,50","25,50","11.474,43",1
SJCFUT,2025-10-29 09:17:00,"25,52","25,52","25,52","25,52","11.484,15",1
SJCFUT,2025-10-29 09:13:00,"25,54","25,55","25,54","25,55","1.023.333,75",89
SJCFUT,2025-10-29 09:12:00,"25,55","25,55","25,55","25,55","11.498,73",1
SJCFUT,2025-10-29 09:10:00,"25,54","25,54","25,54","25,54","137.926,47",12
SJCFUT,2025-10-28 14:44:00,"25,51","25,51","25,51","25,51","57.396,46",5
SJCFUT,2025-10-28 14:29:00,"25,54","25,54","25,54","25,54","11.493,87",1
SJCFUT,2025-10-28 14:23:00,"25,63","25,63","25,63","25,63","276.786,06",24
SJCFUT,2025-10-28 14:12:00,"25,67","25,67","25,67","25,67","11.552,19",1
SJCFUT,2025-10-28 13:25:00,"25,64","25,64","25,64","25,64","230.752,25",20
SJCFUT,2025-10-28 13:22:00,"25,63","25,63","25,63","25,63","11.532,75",1
SJCFUT,2025-10-28 13:21:00,"25,66","25,66","25,66","25,66","11.547,33",1
SJCFUT,2025-10-28 13:20:00,"25,70","25,70","25,70","25,70","694.006,35",60
SJCFUT,2025-10-28 13:15:00,"25,81","25,81","25,81","25,81","174.230,59",15
SJCFUT,2025-10-28 13:08:00,"25,89","25,89","25,89","25,89","11.649,39",1
SJCFUT,2025-10-28 12:44:00,"25,94","25,94","25,94","25,94","70.042,15",6
SJCFUT,2025-10-28 12:38:00,"25,91","25,91","25,91","25,91","11.659,11",1
SJCFUT,2025-10-28 12:37:00,"25,90","25,90","25,90","25,90","11.654,25",1
SJCFUT,2025-10-28 12:33:00,"25,92","25,92","25,92","25,92","11.663,97",1
SJCFUT,2025-10-28 12:29:00,"25,89","25,89","25,89","25,89","23.298,78",2
SJCFUT,2025-10-28 12:28:00,"25,89","25,89","25,89","25,89","116.493,92",10
SJCFUT,2025-10-28 12:23:00,"25,89","25,89","25,89","25,89","11.649,39",1
SJCFUT,2025-10-28 12:17:00,"25,86","25,86","25,86","25,86","93.078,50",8
SJCFUT,2025-10-28 12:16:00,"25,88","25,88","25,88","25,88","23.289,06",2
SJCFUT,2025-10-28 12:13:00,"25,88","25,88","25,88","25,88","23.289,06",2
SJCFUT,2025-10-28 12:10:00,"25,87","25,87","25,87","25,87","349.190,17",30
SJCFUT,2025-10-28 12:08:00,"25,87","25,87","25,87","25,87","116.396,72",10
SJCFUT,2025-10-28 11:46:00,"25,87","25,87","25,87","25,87","174.595,08",15
SJCFUT,2025-10-28 11:45:00,"25,87","25,87","25,87","25,87","58.198,36",5
SJCFUT,2025-10-28 11:40:00,"25,87","25,87","25,87","25,87","58.198,36",5
SJCFUT,2025-10-28 11:29:00,"25,81","25,81","25,81","25,81","58.076,86",5
SJCFUT,2025-10-28 11:23:00,"25,75","25,75","25,74","25,74","69.507,55",6
SJCFUT,2025-10-28 11:22:00,"25,74","25,74","25,74","25,74","127.394,88",11
SJCFUT,2025-10-28 11:21:00,"25,73","25,74","25,73","25,74","34.739,20",3
SJCFUT,2025-10-28 11:19:00,"25,76","25,76","25,76","25,76","57.955,36",5
SJCFUT,2025-10-28 11:05:00,"25,74","25,74","25,74","25,74","11.581,35",1
SJCFUT,2025-10-28 11:04:00,"25,73","25,73","25,73","25,73","11.576,49",1
SJCFUT,2025-10-28 10:49:00,"25,70","25,70","25,70","25,70","23.133,54",2
SJCFUT,2025-10-28 10:44:00,"25,70","25,70","25,70","25,70","115.667,72",10
SJCFUT,2025-10-28 10:37:00,"25,70","25,70","25,70","25,70","11.566,77",1
SJCFUT,2025-10-28 10:34:00,"25,66","25,66","25,66","25,66","11.547,33",1
SJCFUT,2025-10-28 10:32:00,"25,62","25,62","25,62","25,62","11.527,89",1
SJCFUT,2025-10-28 10:31:00,"25,63","25,63","25,63","25,63","11.532,75",1
SJCFUT,2025-10-28 10:29:00,"25,61","25,61","25,61","25,61","11.523,03",1
SJCFUT,2025-10-28 09:29:00,"25,64","25,64","25,64","25,64","230.752,25",20
SJCFUT,2025-10-28 09:26:00,"25,63","25,63","25,63","25,63","115.327,53",10
SJCFUT,2025-10-28 09:18:00,"25,64","25,64","25,64","25,64","11.537,61",1
SJCFUT,2025-10-28 09:08:00,"25,61","25,61","25,61","25,61","11.523,03",1
SJCFUT,2025-10-28 09:07:00,"25,65","25,65","25,65","25,65","57.712,36",5
SJCFUT,2025-10-28 09:05:00,"25,65","25,65","25,65","25,65","369.359,12",32
SJCFUT,2025-10-27 15:03:00,"25,39","25,39","25,38","25,38","22.846,81",2
SJCFUT,2025-10-27 15:01:00,"25,43","25,43","25,43","25,43","228.905,46",20
SJCFUT,2025-10-27 14:53:00,"25,44","25,44","25,44","25,44","11.450,13",1
SJCFUT,2025-10-27 14:41:00,"25,49","25,49","25,49","25,49","57.347,86",5
SJCFUT,2025-10-27 14:31:00,"25,48","25,48","25,48","25,48","11.464,71",1
SJCFUT,2025-10-27 14:24:00,"25,51","25,51","25,50","25,50","1.698.507,64",148
SJCFUT,2025-10-27 14:03:00,"25,47","25,47","25,47","25,47","11.459,85",1
SJCFUT,2025-10-27 13:45:00,"25,49","25,49","25,49","25,49","11.469,57",1
SJCFUT,2025-10-27 13:25:00,"25,53","25,53","25,53","25,53","11.489,01",1
SJCFUT,2025-10-27 13:14:00,"25,47","25,47","25,47","25,47","126.058,38",11
SJCFUT,2025-10-27 12:25:00,"25,46","25,46","25,46","25,46","11.454,99",1
SJCFUT,2025-10-27 12:12:00,"25,46","25,46","25,46","25,46","11.454,99",1
SJCFUT,2025-10-27 12:02:00,"25,43","25,46","25,43","25,46","45.790,81",4
SJCFUT,2025-10-27 11:56:00,"25,38","25,38","25,38","25,38","11.420,97",1
SJCFUT,2025-10-27 11:49:00,"25,35","25,35","25,35","25,35","11.406,39",1
SJCFUT,2025-10-27 11:47:00,"25,34","25,34","25,34","25,34","34.204,60",3
SJCFUT,2025-10-27 11:44:00,"25,33","25,33","25,33","25,33","11.396,67",1
SJCFUT,2025-10-27 11:27:00,"25,33","25,33","25,33","25,33","11.396,67",1
SJCFUT,2025-10-27 11:15:00,"25,38","25,38","25,38","25,38","57.104,86",5
SJCFUT,2025-10-27 11:09:00,"25,38","25,38","25,38","25,38","45.683,89",4
SJCFUT,2025-10-27 11:05:00,"25,39","25,39","25,38","25,38","22.846,81",2
SJCFUT,2025-10-27 10:55:00,"25,37","25,37","25,37","25,37","11.416,11",1
SJCFUT,2025-10-27 10:54:00,"25,39","25,40","25,39","25,40","45.717,91",4
SJCFUT,2025-10-27 10:53:00,"25,38","25,38","25,38","25,38","57.104,86",5
SJCFUT,2025-10-27 10:52:00,"25,38","25,38","25,38","25,38","11.420,97",1
SJCFUT,2025-10-27 10:48:00,"25,35","25,35","25,35","25,35","11.406,39",1
SJCFUT,2025-10-27 10:44:00,"25,32","25,32","25,32","25,32","34.175,44",3
SJCFUT,2025-10-27 10:42:00,"25,29","25,29","25,29","25,29","11.382,09",1
SJCFUT,2025-10-27 10:38:00,"25,27","25,32","25,27","25,32","22.764,19",2
SJCFUT,2025-10-27 10:32:00,"25,29","25,32","25,29","25,32","193.563,62",17
SJCFUT,2025-10-27 10:31:00,"25,32","25,32","25,32","25,32","22.783,63",2
SJCFUT,2025-10-27 10:30:00,"25,33","25,33","25,33","25,33","22.793,35",2
SJCFUT,2025-10-27 10:23:00,"25,28","25,28","25,28","25,28","113.772,33",10
SJCFUT,2025-10-27 10:20:00,"25,27","25,27","25,27","25,27","113.723,73",10
SJCFUT,2025-10-27 10:19:00,"25,27","25,27","25,27","25,27","90.978,98",8
SJCFUT,2025-10-27 10:18:00,"25,28","25,28","25,27","25,27","22.749,61",2
SJCFUT,2025-10-27 10:03:00,"25,28","25,28","25,28","25,28","22.754,47",2
SJCFUT,2025-10-27 09:41:00,"25,34","25,34","25,34","25,34","11.401,53",1
SJCFUT,2025-10-27 09:38:00,"25,35","25,35","25,35","25,35","11.406,39",1
SJCFUT,2025-10-27 09:33:00,"25,33","25,33","25,33","25,33","11.396,67",1
SJCFUT,2025-10-27 09:25:00,"25,34","25,34","25,34","25,34","11.401,53",1
SJCFUT,2025-10-27 09:22:00,"25,34","25,34","25,34","25,34","22.803,07",2
SJCFUT,2025-10-27 09:21:00,"25,35","25,35","25,35","25,35","285.159,82",25
SJCFUT,2025-10-27 09:17:00,"25,33","25,33","25,33","25,33","11.396,67",1
SJCFUT,2025-10-27 09:16:00,"25,35","25,35","25,35","25,35","114.063,93",10
SJCFUT,2025-10-27 09:15:00,"25,37","25,37","25,36","25,36","330.950,63",29
SJCFUT,2025-10-27 09:12:00,"25,38","25,38","25,38","25,38","274.103,35",24
SJCFUT,2025-10-27 09:07:00,"25,39","25,39","25,39","25,39","22.851,67",2
SJCFUT,2025-10-27 09:06:00,"25,39","25,39","25,39","25,39","571.291,64",50
SJCFUT,2025-10-27 09:05:00,"25,39","25,39","25,39","25,39","125.684,16",11
SJCFUT,2025-10-27 09:04:00,"25,39","25,39","25,39","25,39","491.310,81",43
SJCFUT,2025-10-27 09:03:00,"25,36","25,36","25,36","25,36","11.411,25",1
SJCFUT,2025-10-27 09:02:00,"25,38","25,38","25,38","25,38","239.840,43",21
SJCFUT,2025-10-27 09:00:00,"25,34","25,36","25,34","25,36","34.214,32",3
SJCFUT,2025-10-24 15:19:00,"24,81","24,82","24,81","24,82","44.668,15",4
SJCFUT,2025-10-24 15:14:00,"24,81","24,81","24,81","24,81","44.653,57",4
SJCFUT,2025-10-24 14:55:00,"24,80","24,80","24,80","24,80","44.634,13",4
SJCFUT,2025-10-24 14:09:00,"24,82","24,82","24,82","24,82","178.692,05",16
SJCFUT,2025-10-24 12:57:00,"24,82","24,82","24,82","24,82","11.168,25",1
SJCFUT,2025-10-24 12:44:00,"24,83","24,83","24,83","24,83","11.173,11",1
SJCFUT,2025-10-24 11:42:00,"24,83","24,83","24,83","24,83","11.173,11",1
SJCFUT,2025-10-24 11:03:00,"24,87","24,87","24,87","24,87","22.385,11",2
SJCFUT,2025-10-24 10:53:00,"24,84","24,85","24,84","24,85","380.070,54",34
SJCFUT,2025-10-24 10:40:00,"24,81","24,81","24,81","24,81","11.163,39",1
SJCFUT,2025-10-24 09:31:00,"24,85","24,85","24,85","24,85","55.914,17",5
SJCFUT,2025-10-24 09:30:00,"24,85","24,85","24,85","24,85","246.022,33",22
SJCFUT,2025-10-24 09:29:00,"24,84","24,84","24,84","24,84","11.177,97",1
SJCFUT,2025-10-24 09:28:00,"24,84","24,84","24,84","24,84","335.339,20",30
SJCFUT,2025-10-24 09:26:00,"24,82","24,82","24,82","24,82","11.168,25",1
SJCFUT,2025-10-24 09:24:00,"24,82","24,82","24,82","24,82","11.168,25",1
SJCFUT,2025-10-23 15:16:00,"24,84","24,84","24,84","24,84","11.177,97",1
SJCFUT,2025-10-23 15:12:00,"24,85","24,85","24,85","24,85","11.182,83",1
SJCFUT,2025-10-23 15:11:00,"24,85","24,85","24,85","24,85","11.182,83",1
SJCFUT,2025-10-23 15:08:00,"24,84","24,84","24,84","24,84","11.177,97",1
SJCFUT,2025-10-23 15:04:00,"24,84","24,84","24,84","24,84","413.585,02",37
SJCFUT,2025-10-23 15:03:00,"24,83","24,83","24,83","24,83","11.173,11",1
SJCFUT,2025-10-23 14:51:00,"24,82","24,82","24,82","24,82","22.336,51",2
SJCFUT,2025-10-23 14:38:00,"24,82","24,82","24,82","24,82","11.168,25",1
SJCFUT,2025-10-23 14:32:00,"24,82","24,82","24,82","24,82","11.168,25",1
SJCFUT,2025-10-23 14:10:00,"24,80","24,80","24,80","24,80","267.804,80",24
SJCFUT,2025-10-23 13:54:00,"24,83","24,83","24,83","24,83","11.173,11",1
SJCFUT,2025-10-23 12:54:00,"24,76","24,81","24,76","24,81","111.536,73",10
SJCFUT,2025-10-23 11:48:00,"24,76","24,76","24,76","24,76","11.143,95",1
SJCFUT,2025-10-23 11:15:00,"24,74","24,74","24,74","24,74","55.671,17",5
SJCFUT,2025-10-23 11:00:00,"24,74","24,74","24,74","24,74","267.221,60",24
SJCFUT,2025-10-23 10:56:00,"24,74","24,79","24,74","24,79","189.364,59",17
SJCFUT,2025-10-23 10:55:00,"24,74","24,74","24,74","24,74","55.671,17",5
SJCFUT,2025-10-23 10:53:00,"24,73","24,73","24,73","24,73","22.258,75",2
SJCFUT,2025-10-23 10:48:00,"24,72","24,72","24,72","24,72","11.124,51",1
SJCFUT,2025-10-23 10:33:00,"24,73","24,73","24,73","24,73","333.881,21",30
SJCFUT,2025-10-22 15:13:00,"24,61","24,61","24,61","24,61","11.075,91",1
SJCFUT,2025-10-22 15:00:00,"24,58","24,58","24,58","24,58","11.061,33",1
SJCFUT,2025-10-22 14:12:00,"24,61","24,61","24,61","24,61","110.759,14",10
SJCFUT,2025-10-22 14:09:00,"24,60","24,60","24,60","24,60","22.142,11",2
SJCFUT,2025-10-22 14:04:00,"24,60","24,60","24,60","24,60","11.071,05",1
SJCFUT,2025-10-22 13:40:00,"24,66","24,66","24,66","24,66","11.095,35",1
SJCFUT,2025-10-22 12:21:00,"24,69","24,69","24,69","24,69","11.109,93",1
SJCFUT,2025-10-22 12:19:00,"24,68","24,68","24,68","24,68","366.467,43",33
SJCFUT,2025-10-22 11:30:00,"24,57","24,57","24,57","24,57","22.112,95",2
SJCFUT,2025-10-22 11:18:00,"24,62","24,62","24,62","24,62","44.323,09",4
SJCFUT,2025-10-22 11:13:00,"24,57","24,57","24,57","24,57","165.847,11",15
SJCFUT,2025-10-22 11:07:00,"24,57","24,57","24,57","24,57","199.016,53",18
SJCFUT,2025-10-22 11:01:00,"24,53","24,53","24,53","24,53","198.666,61",18
SJCFUT,2025-10-22 10:40:00,"24,58","24,58","24,58","24,58","11.061,33",1
SJCFUT,2025-10-22 10:30:00,"24,60","24,60","24,60","24,60","232.492,13",21
SJCFUT,2025-10-22 10:23:00,"24,57","24,57","24,57","24,57","11.056,47",1
SJCFUT,2025-10-22 09:45:00,"24,48","24,48","24,48","24,48","11.017,59",1
SJCFUT,2025-10-21 15:14:00,"24,56","24,56","24,56","24,56","22.103,23",2
SJCFUT,2025-10-21 14:10:00,"24,52","24,52","24,52","24,52","11.032,17",1
SJCFUT,2025-10-21 13:56:00,"24,49","24,49","24,49","24,49","11.022,45",1
SJCFUT,2025-10-21 13:54:00,"24,47","24,47","24,47","24,47","11.012,73",1
SJCFUT,2025-10-21 13:53:00,"24,52","24,52","24,52","24,52","55.160,87",5
SJCFUT,2025-10-21 12:22:00,"24,57","24,57","24,57","24,57","11.056,47",1
SJCFUT,2025-10-21 12:18:00,"24,58","24,58","24,58","24,58","55.306,67",5
SJCFUT,2025-10-21 11:47:00,"24,59","24,59","24,59","24,59","11.066,19",1
SJCFUT,2025-10-21 11:46:00,"24,60","24,60","24,60","24,60","44.284,21",4
SJCFUT,2025-10-21 11:45:00,"24,58","24,58","24,58","24,58","11.061,33",1
SJCFUT,2025-10-21 11:01:00,"24,54","24,54","24,54","24,54","11.041,89",1
SJCFUT,2025-10-21 10:55:00,"24,53","24,53","24,53","24,53","11.037,03",1
SJCFUT,2025-10-21 10:37:00,"24,53","24,53","24,53","24,53","33.111,10",3
SJCFUT,2025-10-21 10:33:00,"24,53","24,53","24,53","24,53","11.037,03",1
SJCFUT,2025-10-21 09:37:00,"24,62","24,62","24,62","24,62","221.615,47",20
SJCFUT,2025-10-21 09:36:00,"24,62","24,62","24,62","24,62","11.080,77",1
SJCFUT,2025-10-21 09:24:00,"24,60","24,60","24,60","24,60","77.497,38",7
SJCFUT,2025-10-21 09:22:00,"24,62","24,62","24,62","24,62","22.161,55",2
SJCFUT,2025-10-21 09:06:00,"24,62","24,62","24,62","24,62","11.080,77",1
SJCFUT,2025-10-21 09:00:00,"24,62","24,62","24,62","24,62","110.807,74",10
SJCFUT,2025-10-20 15:17:00,"24,60","24,60","24,60","24,60","132.852,64",12
SJCFUT,2025-10-20 15:14:00,"24,57","24,57","24,57","24,57","110.564,74",10
SJCFUT,2025-10-20 15:10:00,"24,58","24,58","24,58","24,58","11.061,33",1
SJCFUT,2025-10-20 14:45:00,"24,59","24,59","24,58","24,58","154.878,11",14
SJCFUT,2025-10-20 14:12:00,"24,60","24,60","24,60","24,60","11.071,05",1
SJCFUT,2025-10-20 13:54:00,"24,55","24,56","24,55","24,56","22.098,37",2
SJCFUT,2025-10-20 13:33:00,"24,49","24,49","24,49","24,49","220.449,08",20
SJCFUT,2025-10-20 13:28:00,"24,53","24,53","24,53","24,53","11.037,03",1
SJCFUT,2025-10-20 13:27:00,"24,52","24,52","24,52","24,52","2.934.558,22",266
SJCFUT,2025-10-20 12:52:00,"24,45","24,45","24,45","24,45","22.006,03",2
SJCFUT,2025-10-20 12:42:00,"24,49","24,49","24,49","24,49","22.044,91",2
SJCFUT,2025-10-20 12:29:00,"24,51","24,51","24,51","24,51","44.109,26",4
SJCFUT,2025-10-20 12:00:00,"24,47","24,47","24,47","24,47","55.063,67",5
SJCFUT,2025-10-20 11:41:00,"24,47","24,47","24,47","24,47","11.012,73",1
SJCFUT,2025-10-20 11:28:00,"24,48","24,48","24,48","24,48","154.246,31",14
SJCFUT,2025-10-20 11:27:00,"24,47","24,47","24,47","24,47","11.012,73",1
SJCFUT,2025-10-20 11:22:00,"24,44","24,44","24,44","24,44","329.944,62",30
SJCFUT,2025-10-20 11:12:00,"24,47","24,47","24,47","24,47","11.012,73",1
SJCFUT,2025-10-20 11:07:00,"24,48","24,48","24,48","24,48","11.017,59",1
SJCFUT,2025-10-20 11:03:00,"24,46","24,46","24,46","24,46","22.015,75",2
SJCFUT,2025-10-20 11:02:00,"24,45","24,45","24,45","24,45","22.006,03",2
SJCFUT,2025-10-20 10:58:00,"24,41","24,41","24,41","24,41","21.967,15",2
SJCFUT,2025-10-20 10:51:00,"24,41","24,42","24,41","24,42","76.899,60",7
SJCFUT,2025-10-20 10:50:00,"24,40","24,40","24,40","24,40","10.978,71",1
SJCFUT,2025-10-20 10:40:00,"24,43","24,43","24,43","24,43","329.798,82",30
SJCFUT,2025-10-20 10:35:00,"24,45","24,45","24,45","24,45","11.003,01",1
SJCFUT,2025-10-20 09:30:00,"24,51","24,51","24,51","24,51","11.027,31",1
SJCFUT,2025-10-20 09:28:00,"24,47","24,47","24,47","24,47","110.127,34",10
SJCFUT,2025-10-20 09:15:00,"24,45","24,45","24,45","24,45","11.003,01",1
SJCFUT,2025-10-20 09:06:00,"24,47","24,47","24,47","24,47","11.012,73",1
SJCFUT,2025-10-20 09:02:00,"24,47","24,47","24,47","24,47","330.382,01",30
SJCFUT,2025-10-20 09:01:00,"24,44","24,47","24,44","24,47","231.043,85",21
SJCFUT,2025-10-20 09:00:00,"24,41","24,41","24,41","24,41","10.983,57",1
SJCFUT,2025-10-17 15:08:00,"24,30","24,30","24,30","24,30","10.934,97",1
SJCFUT,2025-10-17 15:03:00,"24,31","24,31","24,31","24,31","32.819,50",3
SJCFUT,2025-10-17 15:02:00,"24,30","24,30","24,30","24,30","382.724,09",35
SJCFUT,2025-10-17 14:57:00,"24,26","24,26","24,26","24,26","43.662,14",4
SJCFUT,2025-10-17 14:45:00,"24,26","24,26","24,26","24,26","87.324,27",8
SJCFUT,2025-10-17 14:42:00,"24,28","24,28","24,28","24,28","10.925,25",1
SJCFUT,2025-10-17 14:25:00,"24,28","24,28","24,28","24,28","10.925,25",1
SJCFUT,2025-10-17 13:57:00,"24,25","24,25","24,25","24,25","501.891,01",46
SJCFUT,2025-10-17 13:56:00,"24,25","24,25","24,25","24,25","43.642,70",4
SJCFUT,2025-10-17 13:17:00,"24,25","24,25","24,25","24,25","414.605,61",38
SJCFUT,2025-10-17 13:16:00,"24,25","24,25","24,25","24,25","218.213,48",20
SJCFUT,2025-10-17 12:07:00,"24,25","24,25","24,25","24,25","196.392,13",18
SJCFUT,2025-10-17 11:47:00,"24,25","24,25","24,25","24,25","261.856,18",24
SJCFUT,2025-10-17 11:42:00,"24,22","24,22","24,22","24,22","54.504,77",5
SJCFUT,2025-10-17 11:21:00,"24,17","24,17","24,17","24,17","10.876,65",1
SJCFUT,2025-10-17 11:17:00,"24,17","24,17","24,17","24,17","10.876,65",1
SJCFUT,2025-10-17 11:11:00,"24,21","24,21","24,21","24,21","32.688,28",3
SJCFUT,2025-10-17 10:53:00,"24,25","24,25","24,25","24,25","10.910,67",1
SJCFUT,2025-10-17 10:51:00,"24,25","24,27","24,25","24,27","87.295,11",8
SJCFUT,2025-10-17 10:43:00,"24,22","24,22","24,22","24,22","10.900,95",1
SJCFUT,2025-10-17 10:30:00,"24,21","24,21","24,20","24,20","54.461,03",5
SJCFUT,2025-10-17 10:16:00,"24,16","24,16","24,16","24,16","43.487,18",4
SJCFUT,2025-10-17 10:13:00,"24,16","24,16","24,16","24,16","10.871,79",1
SJCFUT,2025-10-17 09:31:00,"24,15","24,15","24,15","24,15","10.866,93",1
SJCFUT,2025-10-17 09:16:00,"24,19","24,19","24,19","24,19","87.090,99",8
SJCFUT,2025-10-17 09:15:00,"24,20","24,20","24,19","24,19","65.337,68",6
SJCFUT,2025-10-17 09:02:00,"24,17","24,17","24,17","24,17","326.299,62",30
SJCFUT,2025-10-16 14:38:00,"24,09","24,09","24,09","24,09","10.842,63",1
SJCFUT,2025-10-16 13:37:00,"24,09","24,09","24,09","24,09","10.842,63",1
SJCFUT,2025-10-16 13:36:00,"24,09","24,09","24,09","24,09","10.842,63",1
SJCFUT,2025-10-16 13:02:00,"24,11","24,11","24,11","24,11","10.847,49",1
SJCFUT,2025-10-16 13:00:00,"24,11","24,11","24,11","24,11","10.847,49",1
SJCFUT,2025-10-16 12:53:00,"24,13","24,13","24,13","24,13","10.857,21",1
SJCFUT,2025-10-16 11:43:00,"24,24","24,24","24,24","24,24","43.623,26",4
SJCFUT,2025-10-16 11:38:00,"24,21","24,21","24,21","24,21","10.896,09",1
SJCFUT,2025-10-16 11:37:00,"24,19","24,19","24,19","24,19","337.477,60",31
SJCFUT,2025-10-16 11:36:00,"24,17","24,17","24,17","24,17","21.753,31",2
SJCFUT,2025-10-16 11:34:00,"24,18","24,18","24,17","24,17","239.296,11",22
SJCFUT,2025-10-16 11:29:00,"24,15","24,15","24,15","24,15","10.866,93",1
SJCFUT,2025-10-16 11:26:00,"24,14","24,14","24,14","24,14","10.862,07",1
SJCFUT,2025-10-16 11:25:00,"24,14","24,14","24,14","24,14","10.862,07",1
SJCFUT,2025-10-16 10:57:00,"24,11","24,11","24,11","24,11","10.847,49",1
SJCFUT,2025-10-16 10:42:00,"24,11","24,11","24,11","24,11","21.694,99",2
SJCFUT,2025-10-16 10:38:00,"24,12","24,12","24,12","24,12","21.704,71",2
SJCFUT,2025-10-16 10:34:00,"24,12","24,13","24,12","24,13","21.709,57",2
SJCFUT,2025-10-16 10:30:00,"24,07","24,08","24,07","24,08","498.498,73",46
SJCFUT,2025-10-15 15:18:00,"23,99","23,99","23,99","23,99","32.382,10",3
SJCFUT,2025-10-15 14:49:00,"23,99","23,99","23,99","23,99","53.970,17",5
SJCFUT,2025-10-15 14:01:00,"24,03","24,03","24,03","24,03","54.067,37",5
SJCFUT,2025-10-15 13:41:00,"24,06","24,06","24,06","24,06","21.656,11",2
SJCFUT,2025-10-15 13:36:00,"24,06","24,06","24,06","24,06","10.828,05",1
SJCFUT,2025-10-15 13:31:00,"24,06","24,06","24,06","24,06","21.656,11",2
SJCFUT,2025-10-15 13:29:00,"24,08","24,08","24,08","24,08","552.726,49",51
SJCFUT,2025-10-15 13:28:00,"24,08","24,08","24,08","24,08","173.404,39",16
